image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/9815573.gif,6,1,10,0.034527,0.081745,0.071210,legacy
images/original/australian-flag-large.gif,6,1,1,0.005396,0.076662,0.020345,striping
images/original/Campusplan-Hausnr.gif,6,1,1,0.392014,5.776403,0.716917,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,6,1,1,0.380001,5.621782,1.911676,striping
images/original/fire.gif,6,1,33,0.002843,0.028865,0.004722,legacy
images/original/frame_002.gif,6,1,1,0.002465,0.042928,0.004403,striping
images/original/giphy-3.gif,6,1,5,0.110365,0.813180,0.969004,legacy
images/original/Mandelbrot-large.gif,6,1,20,0.207856,1.190526,2.376078,legacy
images/original/porsche.gif,6,1,1,0.002251,0.031732,0.002833,striping
images/original/Produits_sous_linux.gif,6,1,1,0.016546,0.074202,0.010715,striping
images/original/TimelyHugeGnu.gif,6,1,19,0.054925,0.199013,0.421880,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,6,1,10,0.047897,0.114863,0.437413,legacy
images/original/051009.vince.gif,7,1,1,0.041198,0.137649,0.221703,striping
images/original/1.gif,7,1,10,0.022232,0.146902,0.137016,legacy
images/original/200_s.gif,7,1,1,0.001104,0.031814,0.002518,striping
images/original/9815573.gif,7,1,10,0.040193,0.092171,0.071936,legacy
images/original/australian-flag-large.gif,7,1,1,0.007764,0.078104,0.020778,striping
images/original/Campusplan-Hausnr.gif,7,1,1,0.403625,5.789696,0.720806,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,7,1,1,0.398612,6.257410,1.902150,striping
images/original/fire.gif,7,1,33,0.001944,0.029315,0.004075,legacy
images/original/frame_002.gif,7,1,1,0.002878,0.041679,0.004545,striping
images/original/giphy-3.gif,7,1,5,0.130794,1.018712,0.967551,striping
images/original/Mandelbrot-large.gif,7,1,20,0.223432,1.169849,2.384271,legacy
images/original/porsche.gif,7,1,1,0.001687,0.033749,0.002905,striping
images/original/Produits_sous_linux.gif,7,1,1,0.016184,0.076516,0.010539,striping
images/original/TimelyHugeGnu.gif,7,1,19,0.074867,0.190831,0.416082,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,7,1,10,0.043968,0.138070,0.437696,legacy
images/original/051009.vince.gif,8,1,1,0.043532,0.138485,0.224179,striping
images/original/1.gif,8,1,10,0.038849,0.123206,0.151986,legacy
images/original/200_s.gif,8,1,1,0.000744,0.032169,0.002566,striping
images/original/9815573.gif,8,1,10,0.039920,0.088833,0.071513,legacy
images/original/australian-flag-large.gif,8,1,1,0.016046,0.079014,0.020577,striping
images/original/Campusplan-Hausnr.gif,8,1,1,0.398672,5.764310,0.721320,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,8,1,1,0.395933,6.474728,1.790484,striping
images/original/fire.gif,8,1,33,0.002520,0.037980,0.004197,legacy
images/original/frame_002.gif,8,1,1,0.005544,0.041295,0.005306,striping
images/original/giphy-3.gif,8,1,5,0.127739,1.466415,0.971330,striping
images/original/Mandelbrot-large.gif,8,1,20,0.225546,1.334658,2.375029,legacy
images/original/porsche.gif,8,1,1,0.002247,0.032291,0.002938,striping
images/original/Produits_sous_linux.gif,8,1,1,0.016850,0.077644,0.010387,striping
images/original/TimelyHugeGnu.gif,8,1,19,0.082847,0.186316,0.417831,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,8,1,10,0.040366,0.143051,0.436493,legacy
images/original/051009.vince.gif,1,2,1,0.016628,0.107023,0.225315,single
images/original/1.gif,1,2,10,0.020000,0.151528,0.138780,single
images/original/200_s.gif,1,2,1,0.002045,0.003140,0.003399,single
images/original/9815573.gif,1,2,10,0.014091,0.069618,0.075803,single
images/original/australian-flag-large.gif,1,2,1,0.005564,0.053901,0.023834,single
images/original/Campusplan-Hausnr.gif,1,2,1,0.394696,5.751059,0.716677,single
